Hawkishness Date,Hawkishness
2013-04-07,0.1588785046728972
2013-02-11,-0.0661157024793388
2013-03-11,-0.1475409836065573
2013-06-10,-0.116504854368932
2014-11-10,-0.4296296296296296
2022-03-07,0.4814814814814814
2022-04-25,0.5
2022-12-05,0.0294117647058823
2022-09-05,0.4166666666666667
2022-01-17,0.0652173913043478
2022-06-06,0.4375
2022-07-18,0.5151515151515151
2022-10-18,0.4411764705882353
2024-06-10,0.2272727272727272
2024-04-21,0.1551724137931034
2024-10-22,0.0
2024-07-22,0.1555555555555555
2024-01-15,-0.1935483870967742
2024-09-11,0.1590909090909091
2023-03-06,0.2571428571428571
2023-11-06,-0.0666666666666666
2023-12-07,-0.1694915254237288
2023-09-18,0.0344827586206896
2023-07-24,0.1351351351351351
2023-06-05,0.3947368421052631
2023-01-16,0.25
2015-08-10,0.0267857142857142
2012-10-09,-0.045045045045045
2012-06-11,-0.0105263157894736
2012-07-09,-0.275
2012-11-12,-0.1160714285714285
2012-02-06,-0.25
2012-03-12,-0.0111111111111111
2012-08-06,-0.1226415094339622
2012-04-09,0.0632183908045977
2012-05-07,0.0508474576271186
2012-09-10,-0.0217391304347826
2008-10-07,-0.4375
2008-10-27,-0.3644067796610169
2008-06-23,0.2429906542056074
2008-05-26,0.2517985611510791
2008-08-22,-0.0932203389830508
2008-05-08,0.1359223300970873
2008-12-29,-0.5111111111111111
2008-08-25,0.03
2008-07-28,0.0344827586206896
2008-04-08,-0.3333333333333333
2008-03-08,-0.1944444444444444
2008-02-11,0.0403225806451612
2006-05-28,0.2896551724137931
2006-09-25,0.0987654320987654
2006-10-23,-0.1285714285714285
2006-06-26,0.2335766423357664
2006-11-27,-0.131578947368421
2006-07-24,0.2127659574468085
2006-08-28,-0.0405405405405405
2006-05-08,0.6
2007-01-07,-0.2604166666666667
2007-07-23,0.4107142857142857
2007-11-26,0.0380952380952381
2007-03-26,0.0109890109890109
2007-05-07,0.0
2007-08-27,0.1495327102803738
2007-01-29,-0.198019801980198
2007-02-26,0.0275229357798165
2007-06-11,0.0466666666666666
2007-06-25,0.3894736842105263
2009-09-07,0.0215827338129496
2009-04-27,-0.4623655913978494
2009-12-07,0.2258064516129032
2009-04-06,-0.6153846153846154
2009-12-28,0.2678571428571428
2009-02-23,-0.5652173913043478
2009-10-26,-0.140625
2009-07-06,-0.2181818181818181
2009-05-25,-0.2857142857142857
2009-10-12,-0.008130081300813
2010-07-12,-0.0419580419580419
2010-05-24,0.1140939597315436
2010-09-27,0.2916666666666667
2010-03-08,-0.008
2010-02-08,0.0610687022900763
2010-08-23,0.0193548387096774
2010-05-10,0.2014925373134328
2010-11-22,0.1407129455909943
2010-04-12,0.0884353741496598
2010-08-09,0.0234375
2019-07-22,0.1785714285714285
2019-06-03,0.3703703703703703
2019-09-11,-0.1818181818181818
2019-03-11,-0.1153846153846153
2019-04-18,0.2727272727272727
2019-12-09,-0.1666666666666666
2019-10-22,-0.2258064516129032
2019-01-21,-0.0689655172413793
2021-06-14,0.1
2021-05-03,-0.2558139534883721
2021-12-06,-0.2666666666666666
2020-01-18,-0.2807017543859649
2021-09-05,-0.0256410256410256
2021-10-21,0.225
2021-03-08,-0.2888888888888888
2021-07-19,-0.25
2020-09-07,-0.4489795918367347
2020-12-14,-0.5217391304347826
2020-06-08,-0.625
2020-07-20,-0.5454545454545454
2020-04-20,-0.7017543859649122
2020-03-09,-0.1509433962264151
2018-06-11,0.1153846153846153
2018-01-24,0.125
2018-04-30,0.0666666666666666
2018-10-22,0.2727272727272727
2018-03-12,0.0606060606060606
2018-09-12,0.3243243243243243
2018-12-10,0.1836734693877551
2018-07-23,0.0714285714285714
2011-02-21,0.4967741935483871
2011-02-07,0.4382716049382716
2011-09-12,-0.2662721893491124
2011-08-08,0.075
2012-01-09,-0.3666666666666666
2011-12-12,-0.0909090909090909
2011-03-28,0.4078947368421052
2011-11-07,-0.2806122448979591
2011-06-27,0.0875
2011-05-23,0.1595092024539877
2011-09-26,-0.175
2016-11-10,0.1538461538461538
2017-01-09,0.0542635658914728
